hpa_total_cost,hpa_sla_violation_rate,hpa_action_churn,hpa_mean_replicas,hpa_replica_std,hpa_replica_min,hpa_replica_max,config_key,config_label,target_utilization,scale_down_stabilization_seconds,cell,cell_label,seed_index,offset,rossi_total_cost,delta_hpa_minus_rossi
116.73900000000002,0.0024993751562109472,47.0,2.992001999500125,1.0286746196576055,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,0,12003,218.3743,-101.63529999999999
97.209,0.001999500124968758,37.0,2.4996250937265683,0.9875821635579002,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,1,28007,193.74349999999998,-96.53449999999998
107.334,0.001999500124968758,61.0,2.7808047988003,1.0765229801101737,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,2,36009,201.1453,-93.81129999999999
93.24900000000001,0.0017495626093476631,35.0,2.414646338415396,1.040675107789276,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,3,56014,199.1798,-105.93079999999999
106.56899999999999,0.0012496875781054736,65.0,2.8345413646588353,1.137230527436238,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,4,60015,216.89069999999998,-110.32169999999999
106.929,0.0007498125468632841,63.0,2.894526368407898,1.1508872214591244,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,5,76019,207.0815,-100.1525
122.679,0.000999750062484379,63.0,3.3069232691827044,1.080038395441108,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,6,84021,229.52589999999998,-106.84689999999998
107.829,0.000999750062484379,57.0,2.894526368407898,1.1178372608888896,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,7,96024,222.5847,-114.7557
104.364,0.0007498125468632841,51.0,2.823294176455886,1.107118249323026,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,8,116029,200.50019999999998,-96.13619999999997
104.229,0.0012496875781054736,47.0,2.7695576105973507,1.0075362261134617,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,9,120030,198.69279999999998,-94.46379999999998
100.62900000000002,0.0012496875781054736,43.0,2.669582604348913,1.0156471660699051,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,10,148037,208.0651,-107.43609999999998
105.26400000000001,0.00024993751562109475,85.0,2.8982754311422143,1.1131440844205884,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,11,152038,206.97209999999998,-101.70809999999997
109.49400000000001,0.002749312671832042,58.0,2.7658085478630343,1.0342259165797794,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,12,180045,209.81920000000002,-100.32520000000001
115.614,0.002749312671832042,67.0,2.935766058485379,1.0537292740129969,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,13,184046,223.47009999999997,-107.85609999999997
110.16900000000001,0.0012496875781054736,57.0,2.9345163709072732,1.0314770167509333,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,14,192048,203.9013,-93.73229999999998
104.319,0.00024993751562109475,65.0,2.8720319920019994,1.0280349609843065,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,15,224056,214.37720000000002,-110.05820000000001
108.099,0.003999000249937516,61.0,2.602099475131217,1.0098913906688123,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,16,240060,192.58999999999997,-84.49099999999997
95.94900000000001,0.0,44.0,2.664583854036491,0.8850265900033678,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,17,248062,182.12969999999999,-86.18069999999997
105.894,0.0014996250937265683,53.0,2.7908022994251436,0.9915793330648188,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,18,256064,195.54919999999998,-89.65519999999998
92.75400000000002,0.0007498125468632841,43.0,2.500874781304674,0.9302394305859132,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,19,260065,204.02569999999997,-111.27169999999995
102.024,0.00024993751562109475,51.0,2.8082979255186205,1.030885757907602,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,20,276069,209.8825,-107.85849999999999
86.49900000000002,0.00024993751562109475,47.0,2.377155711072232,0.880496558454738,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,21,348087,169.67329999999998,-83.17429999999996
94.73400000000001,0.0014996250937265683,53.0,2.480879780054986,0.9205894603757491,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,22,380095,188.1717,-93.43769999999998
106.07400000000001,0.0022494376405898524,41.0,2.7208197950512374,0.970336817493396,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,23,392098,223.3544,-117.28039999999999
106.65900000000002,0.0004998750312421895,54.0,2.9120219945013748,0.9964987120389805,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,24,396099,235.05129999999997,-128.39229999999995
105.534,0.0022494376405898524,42.0,2.7058235441139713,0.9926944229223869,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,25,432108,224.47140000000002,-118.93740000000001
107.199,0.0007498125468632841,59.0,2.9020244938765307,0.9636733024430219,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,26,436109,197.60339999999997,-90.40439999999997
107.19900000000001,0.0014996250937265683,49.0,2.8270432391902025,1.0287438465937129,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,27,456114,186.01019999999997,-78.81119999999996
97.74900000000001,0.0007498125468632841,41.0,2.6395901024743815,1.0238701843512261,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,28,492123,193.3589,-95.6099
79.25400000000002,0.00024993751562109475,39.0,2.175956010997251,0.854604677482981,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,clean,Clean,29,512128,166.4776,-87.22359999999998
129.429,0.006248437890527368,51.0,2.9695076230942266,0.9797091532685221,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,0,12003,150.3218,-20.892799999999994
93.87900000000002,0.00024993751562109475,49.0,2.5821044738815297,0.9955259424580319,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,1,28007,147.01839999999999,-53.139399999999966
122.994,0.006498375406148463,61.0,2.7658085478630343,1.0941167120065587,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,2,36009,139.5478,-16.553799999999995
99.594,0.0032491877030742314,51.0,2.4408897775556113,1.0743737889293423,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,3,56014,140.99259999999998,-41.39859999999999
133.97400000000002,0.008747813046738315,69.0,2.8457885528617846,1.1567749790650221,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,4,60015,154.8906,-20.91659999999999
119.66400000000002,0.00424893776555861,55.0,2.8982754311422143,1.1097709796223352,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,5,76019,150.1882,-30.52419999999998
130.464,0.0024993751562109472,89.0,3.3731567108222946,1.110252715561856,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,6,84021,165.3539,-34.88990000000001
134.964,0.00849787553111722,69.0,2.8982754311422143,1.1265355096733887,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,7,96024,158.91369999999998,-23.94969999999998
115.38900000000001,0.0032491877030742314,63.0,2.8795301174706323,1.146147881127849,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,8,116029,159.9548,-44.565799999999996
124.614,0.007248187953011747,39.0,2.735816045988503,0.9897951639282887,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,9,120030,150.09120000000001,-25.47720000000001
108.144,0.003749062734316421,35.0,2.6283429142714323,0.9918873515933361,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,10,148037,144.62689999999998,-36.48289999999997
125.10900000000002,0.005998500374906273,55.0,2.8745313671582102,1.0931399488818416,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,11,152038,168.8005,-43.69149999999998
116.96400000000001,0.0047488127968008,54.0,2.773306673331667,1.0466964196123194,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,12,180045,172.0389,-55.0749
130.554,0.006748312921769558,67.0,2.9507623094226445,1.0791357237444694,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,13,184046,160.5702,-30.016199999999998
124.65900000000002,0.005498625343664084,53.0,2.9120219945013748,1.0298023171041337,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,14,192048,172.60879999999997,-47.949799999999954
107.244,0.0012496875781054736,57.0,2.8532866783304174,1.0418485772560742,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,15,224056,162.52759999999998,-55.28359999999998
122.769,0.007998000499875032,49.0,2.6095976005998502,1.001647162814605,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,16,240060,147.40159999999997,-24.632599999999968
96.12900000000002,0.0004998750312421895,44.0,2.619595101224694,0.8535653417096163,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,17,248062,141.0806,-44.951599999999985
121.41900000000001,0.005998500374906273,53.0,2.7720569857535615,0.9968854235141109,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,18,256064,140.1241,-18.705099999999987
102.879,0.003749062734316421,47.0,2.482129467633092,0.9340904308474055,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,19,260065,151.7956,-48.9166
118.179,0.0049987503124218945,47.0,2.7820544863784056,1.016479006491444,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,20,276069,142.89600000000002,-24.717000000000013
98.33400000000002,0.003749062734316421,45.0,2.355911022244439,0.9025475212275315,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,21,348087,113.0954,-14.76139999999998
99.41400000000002,0.0024993751562109472,45.0,2.5108722819295175,0.9207238081266844,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,22,380095,131.6652,-32.25119999999998
122.18400000000003,0.006498375406148463,37.0,2.743314171457136,0.9610489112262587,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,23,392098,162.4286,-40.24459999999996
110.52900000000001,0.0014996250937265683,50.0,2.9195201199700076,1.0008850717868931,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,24,396099,177.0731,-66.5441
124.209,0.007248187953011747,46.0,2.724568857785554,1.0148207994548437,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,25,432108,160.6234,-36.4144
142.389,0.010747313171707074,63.0,2.8795301174706323,0.9650132468073083,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,26,436109,137.53480000000002,4.854199999999992
112.73400000000001,0.0029992501874531365,57.0,2.830792301924519,1.0456281664794091,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,27,456114,144.30899999999997,-31.57499999999996
115.56900000000002,0.005998500374906273,37.0,2.6095976005998502,1.0201900147118244,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,28,492123,144.2144,-28.645399999999995
87.35400000000001,0.0024993751562109472,31.0,2.175956010997251,0.8589803724442269,1.0,3.0,target_70_down_0,"target=70%, down=0s",0.7,0,p1,P1 lag k=10,29,512128,125.5334,-38.17939999999999
167.139,0.016495876030992253,47.0,2.992001999500125,1.0286746196576055,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,0,12003,242.7613,-75.6223
201.609,0.030992251937015745,37.0,2.4996250937265683,0.9875821635579002,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,1,28007,209.0171,-7.40809999999999
168.534,0.0189952511872032,61.0,2.7808047988003,1.0765229801101737,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,2,36009,260.9325,-92.39850000000001
149.949,0.01749562609347663,35.0,2.414646338415396,1.040675107789276,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,3,56014,233.107,-83.15799999999999
179.469,0.021494626343414147,65.0,2.8345413646588353,1.137230527436238,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,4,60015,222.0885,-42.619500000000016
189.729,0.023744063984004,63.0,2.894526368407898,1.1508872214591244,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,5,76019,236.48680000000002,-46.7578
245.97899999999998,0.03524118970257436,63.0,3.3069232691827044,1.080038395441108,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,6,84021,241.2127,4.766299999999973
176.229,0.019995001249687578,57.0,2.894526368407898,1.1178372608888896,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,7,96024,236.279,-60.04999999999998
147.564,0.01274681329667583,51.0,2.823294176455886,1.107118249323026,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,8,116029,233.46280000000002,-85.89880000000002
141.12900000000002,0.011497125718570358,47.0,2.7695576105973507,1.0075362261134617,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,9,120030,227.5058,-86.37679999999997
160.029,0.017745563609097726,43.0,2.669582604348913,1.0156471660699051,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,10,148037,202.27280000000002,-42.24380000000002
168.264,0.017745563609097726,85.0,2.8982754311422143,1.1131440844205884,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,11,152038,228.8056,-60.54159999999999
185.99400000000003,0.023994001499625092,58.0,2.7658085478630343,1.0342259165797794,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,12,180045,250.4106,-64.41659999999996
184.914,0.021994501374656337,67.0,2.935766058485379,1.0537292740129969,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,13,184046,209.8829,-24.96890000000002
147.96900000000002,0.011747063234191453,57.0,2.9345163709072732,1.0314770167509333,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,14,192048,210.01300000000003,-62.04400000000001
179.91899999999998,0.02124468882779305,65.0,2.8720319920019994,1.0280349609843065,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,15,224056,259.8589,-79.93990000000002
178.299,0.023494126468382906,61.0,2.602099475131217,1.0098913906688123,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,16,240060,221.0752,-42.77619999999999
129.24900000000002,0.009247688077980504,44.0,2.664583854036491,0.8850265900033678,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,17,248062,245.59840000000003,-116.3494
186.894,0.023994001499625092,53.0,2.7908022994251436,0.9915793330648188,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,18,256064,215.09799999999998,-28.20399999999998
123.35400000000001,0.009247688077980504,43.0,2.500874781304674,0.9302394305859132,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,19,260065,210.40509999999998,-87.05109999999996
156.024,0.015246188452886777,51.0,2.8082979255186205,1.030885757907602,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,20,276069,235.3126,-79.2886
139.599,0.014996250937265684,47.0,2.377155711072232,0.880496558454738,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,21,348087,196.62009999999998,-57.02109999999999
181.13400000000004,0.02549362659335166,53.0,2.480879780054986,0.9205894603757491,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,22,380095,173.05129999999997,8.082700000000074
166.37400000000002,0.0189952511872032,41.0,2.7208197950512374,0.970336817493396,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,23,392098,225.1208,-58.74679999999998
155.25900000000001,0.013996500874781305,54.0,2.9120219945013748,0.9964987120389805,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,24,396099,275.64919999999995,-120.39019999999994
169.43400000000003,0.019995001249687578,42.0,2.7058235441139713,0.9926944229223869,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,25,432108,245.8986,-76.46459999999996
175.59900000000002,0.019745063734066485,59.0,2.9020244938765307,0.9636733024430219,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,26,436109,222.99669999999998,-47.39769999999996
171.99900000000002,0.01949512621844539,49.0,2.8270432391902025,1.0287438465937129,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,27,456114,210.7807,-38.78169999999997
168.849,0.020494876280929768,41.0,2.6395901024743815,1.0238701843512261,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,28,492123,214.9373,-46.088300000000004
112.554,0.0094976255936016,39.0,2.175956010997251,0.854604677482981,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p2,P2 tail alpha=1.5,29,512128,152.7912,-40.2372
116.73900000000002,0.0024993751562109472,47.0,2.992001999500125,1.0286746196576055,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,0,12003,200.841,-84.10199999999999
97.209,0.001999500124968758,37.0,2.4996250937265683,0.9875821635579002,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,1,28007,198.86919999999998,-101.66019999999997
107.334,0.001999500124968758,61.0,2.7808047988003,1.0765229801101737,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,2,36009,214.29749999999996,-106.96349999999995
93.24900000000001,0.0017495626093476631,35.0,2.414646338415396,1.040675107789276,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,3,56014,190.3555,-97.1065
106.56899999999999,0.0012496875781054736,65.0,2.8345413646588353,1.137230527436238,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,4,60015,202.20189999999997,-95.63289999999998
106.929,0.0007498125468632841,63.0,2.894526368407898,1.1508872214591244,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,5,76019,214.41939999999997,-107.49039999999997
122.679,0.000999750062484379,63.0,3.3069232691827044,1.080038395441108,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,6,84021,237.90949999999998,-115.23049999999998
107.829,0.000999750062484379,57.0,2.894526368407898,1.1178372608888896,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,7,96024,220.6605,-112.83150000000002
104.364,0.0007498125468632841,51.0,2.823294176455886,1.107118249323026,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,8,116029,217.18059999999997,-112.81659999999997
104.229,0.0012496875781054736,47.0,2.7695576105973507,1.0075362261134617,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,9,120030,222.3455,-118.11649999999999
100.62900000000002,0.0012496875781054736,43.0,2.669582604348913,1.0156471660699051,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,10,148037,209.62449999999998,-108.99549999999996
105.26400000000001,0.00024993751562109475,85.0,2.8982754311422143,1.1131440844205884,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,11,152038,233.73909999999995,-128.47509999999994
109.49400000000001,0.002749312671832042,58.0,2.7658085478630343,1.0342259165797794,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,12,180045,220.19819999999999,-110.70419999999997
115.614,0.002749312671832042,67.0,2.935766058485379,1.0537292740129969,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,13,184046,210.76399999999995,-95.14999999999995
110.16900000000001,0.0012496875781054736,57.0,2.9345163709072732,1.0314770167509333,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,14,192048,225.31569999999996,-115.14669999999995
104.319,0.00024993751562109475,65.0,2.8720319920019994,1.0280349609843065,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,15,224056,224.80619999999996,-120.48719999999996
108.099,0.003999000249937516,61.0,2.602099475131217,1.0098913906688123,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,16,240060,194.10769999999997,-86.00869999999996
95.94900000000001,0.0,44.0,2.664583854036491,0.8850265900033678,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,17,248062,185.038,-89.089
105.894,0.0014996250937265683,53.0,2.7908022994251436,0.9915793330648188,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,18,256064,220.04359999999997,-114.14959999999996
92.75400000000002,0.0007498125468632841,43.0,2.500874781304674,0.9302394305859132,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,19,260065,187.67849999999999,-94.92449999999997
102.024,0.00024993751562109475,51.0,2.8082979255186205,1.030885757907602,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,20,276069,212.84449999999998,-110.82049999999998
86.49900000000002,0.00024993751562109475,47.0,2.377155711072232,0.880496558454738,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,21,348087,177.72899999999998,-91.22999999999996
94.73400000000001,0.0014996250937265683,53.0,2.480879780054986,0.9205894603757491,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,22,380095,187.8707,-93.13669999999999
106.07400000000001,0.0022494376405898524,41.0,2.7208197950512374,0.970336817493396,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,23,392098,210.4859,-104.41189999999997
106.65900000000002,0.0004998750312421895,54.0,2.9120219945013748,0.9964987120389805,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,24,396099,237.5504,-130.89139999999998
105.534,0.0022494376405898524,42.0,2.7058235441139713,0.9926944229223869,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,25,432108,243.09390000000002,-137.55990000000003
107.199,0.0007498125468632841,59.0,2.9020244938765307,0.9636733024430219,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,26,436109,202.13129999999998,-94.93229999999998
107.19900000000001,0.0014996250937265683,49.0,2.8270432391902025,1.0287438465937129,1.0,5.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,27,456114,214.68049999999997,-107.48149999999995
97.74900000000001,0.0007498125468632841,41.0,2.6395901024743815,1.0238701843512261,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,28,492123,203.618,-105.86899999999999
79.25400000000002,0.00024993751562109475,39.0,2.175956010997251,0.854604677482981,1.0,4.0,target_70_down_0,"target=70%, down=0s",0.7,0,p3,P3 bucket-flip epsilon=0.05,29,512128,158.1235,-78.86949999999999
140.139,0.00024993751562109475,23.0,3.8667833041739565,0.6722245932761077,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,0,12003,218.3743,-78.2353
116.24400000000001,0.000999750062484379,23.0,3.1282179455136214,0.6969107742968573,1.0,4.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,1,28007,193.74349999999998,-77.49949999999997
140.04899999999998,0.000999750062484379,33.0,3.789302674331417,0.8232108597348858,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,2,36009,201.1453,-61.096300000000014
115.344,0.0017495626093476631,29.0,3.0282429392651835,0.9558889611451995,1.0,4.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,3,56014,199.1798,-83.8358
137.349,0.00024993751562109475,31.0,3.789302674331417,0.7212596514045133,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,4,60015,216.89069999999998,-79.54169999999999
144.639,0.00024993751562109475,37.0,3.9917520619845037,0.8671758506914077,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,5,76019,207.0815,-62.442499999999995
149.04899999999998,0.00024993751562109475,23.0,4.11422144463884,0.6921563622784609,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,6,84021,229.52589999999998,-80.4769
138.969,0.000999750062484379,31.0,3.759310172456886,0.9894741832049929,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,7,96024,222.5847,-83.6157
133.74900000000002,0.00024993751562109475,31.0,3.689327668082979,0.9749209994240592,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,8,116029,200.50019999999998,-66.75119999999995
137.439,0.0012496875781054736,25.0,3.6918270432391904,0.6400416179908072,1.0,4.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,9,120030,198.69279999999998,-61.253799999999984
129.204,0.0012496875781054736,29.0,3.4631342164458885,0.6782979081630635,1.0,4.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,10,148037,208.0651,-78.8611
141.264,0.00024993751562109475,31.0,3.8980254936265935,0.7003399041569557,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,11,152038,206.97209999999998,-65.70809999999997
129.519,0.00024993751562109475,22.0,3.571857035741065,0.838881305724974,1.0,4.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,12,180045,209.81920000000002,-80.30020000000002
142.479,0.00024993751562109475,29.0,3.931767058235441,0.6519101586958252,1.0,5.0,target_70_down_300,"target=70%, down=300s",0.7,300,clean,Clean,13,184046,223.47009999999997,-80.99109999999996
