key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SJF:5,16,52.53251473526473,166.5358045288045,114.00328979353978
deeprm:p1_lag:SJF:5,17,30.954206293706292,163.58383574758574,132.62962945387943
deeprm:p1_lag:SJF:5,18,72.80690675990675,199.32117873792876,126.51427197802201
deeprm:p1_lag:SJF:5,19,51.52913428238428,170.41507692307692,118.88594264069265
deeprm:p1_lag:SJF:5,20,60.312773226773224,182.52102730602732,122.20825407925409
deeprm:p1_lag:SJF:5,21,38.91041774891775,156.43789968364968,117.52748193473192
deeprm:p1_lag:SJF:5,22,72.97781476856476,206.75070737595735,133.77289260739258
deeprm:p1_lag:SJF:5,23,56.60137645687646,164.68599084249084,108.08461438561437
deeprm:p1_lag:SJF:5,24,56.83410214785214,165.97123926073925,109.1371371128871
deeprm:p1_lag:SJF:5,25,38.472775557775556,156.63957900432902,118.16680344655347
deeprm:p1_lag:SJF:5,26,25.09535905760906,149.88301640026643,124.78765734265737
deeprm:p1_lag:SJF:5,27,54.39500849150849,195.83050599400602,141.43549750249753
deeprm:p1_lag:SJF:5,28,59.8437166999667,204.06748384948384,144.22376714951713
deeprm:p1_lag:SJF:5,29,56.259017815517815,167.55122002997004,111.29220221445223
deeprm:p1_lag:SourceTetris:10,0,80.20727047952047,141.11919255744255,60.91192207792207
deeprm:p1_lag:SourceTetris:10,1,115.65465767565766,169.86970770895772,54.21505003330006
deeprm:p1_lag:SourceTetris:10,2,77.40070612720612,161.80100258075257,84.40029645354645
deeprm:p1_lag:SourceTetris:10,3,85.67459615384615,138.00106210456212,52.32646595071597
deeprm:p1_lag:SourceTetris:10,4,70.49553488178488,162.90059823509822,92.40506335331334
deeprm:p1_lag:SourceTetris:10,5,86.57843098568097,176.94314793539795,90.36471694971698
deeprm:p1_lag:SourceTetris:10,6,49.23554320679321,160.11721753246755,110.88167432567434
deeprm:p1_lag:SourceTetris:10,7,76.39165967365967,168.6238065268065,92.23214685314683
deeprm:p1_lag:SourceTetris:10,8,53.97906460206461,163.87600208125207,109.89693747918746
deeprm:p1_lag:SourceTetris:10,9,93.71412620712621,186.28771287046285,92.57358666333664
deeprm:p1_lag:SourceTetris:10,10,69.52075774225774,142.52308424908423,73.00232650682649
deeprm:p1_lag:SourceTetris:10,11,43.3724035964036,144.42909548784547,101.05669189144187
deeprm:p1_lag:SourceTetris:10,12,77.22038478188479,187.21511746586745,109.99473268398266
deeprm:p1_lag:SourceTetris:10,13,108.089908008658,161.27211929736927,53.18221128871127
deeprm:p1_lag:SourceTetris:10,14,61.380553030303034,187.69250865800868,126.31195562770564
deeprm:p1_lag:SourceTetris:10,15,66.69561147186147,164.4696401098901,97.77402863802862
deeprm:p1_lag:SourceTetris:10,16,71.3654761072261,165.27272535797536,93.90724925074926
deeprm:p1_lag:SourceTetris:10,17,56.67797710622711,148.41861879786882,91.74064169164171
deeprm:p1_lag:SourceTetris:10,18,93.40407167832167,182.93245887445886,89.52838719613719
deeprm:p1_lag:SourceTetris:10,19,77.90702747252747,174.29016225441225,96.38313478188478
deeprm:p1_lag:SourceTetris:10,20,96.58811080586082,170.4054015984016,73.81729079254077
deeprm:p1_lag:SourceTetris:10,21,55.70404012654012,168.6316983016983,112.92765817515817
deeprm:p1_lag:SourceTetris:10,22,112.3032897102897,161.33956152181153,49.03627181152183
deeprm:p1_lag:SourceTetris:10,23,65.59188777888778,163.47225357975358,97.8803658008658
deeprm:p1_lag:SourceTetris:10,24,80.55284723609724,182.34931185481182,101.79646461871458
deeprm:p1_lag:SourceTetris:10,25,75.5915765068265,147.65470163170164,72.06312512487514
deeprm:p1_lag:SourceTetris:10,26,39.63181593406594,154.9493295870796,115.31751365301366
deeprm:p1_lag:SourceTetris:10,27,86.3227345154845,192.71462012987013,106.39188561438563
deeprm:p1_lag:SourceTetris:10,28,105.53063186813188,186.21974217449215,80.68911030636028
